Entraineur,Autostart,Deferre,Favori,Gagnant,Outsider,Age,Place,Recul,Sexe,Distance,Driver,Hippodrome,Date
NON,NON,NON,NON,NON,NON,6,NON,NON,F, 2700,F. ouvrie,VINCENNES,7 Janvier 2016
NON,NON,OUI,OUI,NON,NON,6,NON,NON,F, 2700,Cl. frece.,VINCENNES,7 Janvier 2016
NON,NON,NON,NON,NON,NON,6,NON,NON,F, 2700,F. nivard,VINCENNES,7 Janvier 2016
NON,NON,OUI,OUI,NON,NON,6,NON,NON,F, 2700,S. ernault,VINCENNES,7 Janvier 2016
NON,NON,OUI,OUI,NON,NON,6,NON,NON,F, 2700,D. brohier,VINCENNES,7 Janvier 2016
NON,NON,OUI,OUI,NON,NON,5,NON,NON,H, 2175,P.y. verva,VINCENNES,7 Janvier 2016
NON,NON,OUI,NON,NON,NON,5,NON,NON,M, 2175,F. nivard,VINCENNES,7 Janvier 2016
NON,NON,OUI,NON,NON,NON,5,NON,NON,H, 2175,E. raffin,VINCENNES,7 Janvier 2016
NON,NON,NON,NON,NON,OUI,5,NON,NON,H, 2175,G. roig-b.,VINCENNES,7 Janvier 2016
NON,NON,NON,OUI,NON,NON,5,NON,NON,H, 2175,Cedric te.,VINCENNES,7 Janvier 2016
NON,NON,NON,NON,NON,NON,4,NON,NON,F, 2700,A. abriva.,VINCENNES,7 Janvier 2016
NON,NON,OUI,NON,NON,NON,4,NON,NON,F, 2700,P. vercru.,VINCENNES,7 Janvier 2016
NON,NON,NON,OUI,NON,NON,4,NON,NON,F, 2700,M. abriva.,VINCENNES,7 Janvier 2016
NON,NON,NON,NON,NON,NON,4,NON,NON,F, 2700,S. ernault,VINCENNES,7 Janvier 2016
NON,NON,OUI,OUI,NON,NON,4,NON,NON,F, 2700,E. raffin,VINCENNES,7 Janvier 2016
NON,NON,NON,NON,NON,OUI,5,NON,NON,F, 2700,B. le bel.,VINCENNES,7 Janvier 2016
NON,NON,OUI,NON,NON,NON,5,NON,NON,F, 2700,F. lagade.,VINCENNES,7 Janvier 2016
NON,NON,OUI,OUI,NON,NON,5,NON,NON,F, 2700,J.m. bazi.,VINCENNES,7 Janvier 2016
NON,NON,OUI,OUI,NON,NON,5,NON,NON,F, 2700,F. nivard,VINCENNES,7 Janvier 2016
NON,NON,OUI,OUI,NON,NON,5,NON,NON,F, 2700,S. ernault,VINCENNES,7 Janvier 2016
NON,NON,NON,NON,NON,NON,4,NON,NON,M, 2700,H. sionne.,VINCENNES,7 Janvier 2017
NON,NON,OUI,NON,NON,OUI,4,NON,NON,H, 2700,F. lecanu,VINCENNES,7 Janvier 2017
NON,NON,OUI,OUI,NON,NON,4,NON,NON,M, 2700,J. dubois,VINCENNES,7 Janvier 2017
NON,NON,OUI,OUI,NON,NON,4,NON,NON,M, 2700,J.m. bazi.,VINCENNES,7 Janvier 2017
NON,NON,OUI,OUI,NON,NON,4,NON,NON,H, 2700,F. nivard,VINCENNES,7 Janvier 2017
NON,OUI,OUI,NON,NON,NON,9,NON,NON,H, 2100,Ph. dauge.,VINCENNES,7 Janvier 2017
NON,OUI,OUI,OUI,NON,NON,9,NON,NON,H, 2100,F. nivard,VINCENNES,7 Janvier 2017
NON,OUI,OUI,NON,NON,NON,8,NON,NON,H, 2100,M. varin,VINCENNES,7 Janvier 2017
NON,OUI,NON,NON,NON,NON,9,NON,NON,H, 2100,W. bigeon,VINCENNES,7 Janvier 2017
